ID,NAME,LON,LAT
620474,CAMPANULA SERRATA,22.53194444000,49.09444444000
620475,CAMPANULA SERRATA,22.53194444000,49.09444444000
620476,CAMPANULA SERRATA,22.53194444000,49.09444444000
620495,CAMPANULA SERRATA,22.55555556000,49.08888889000
620496,CAMPANULA SERRATA,22.55555556000,49.08888889000
620497,CAMPANULA SERRATA,22.55555556000,49.08888889000
620498,CAMPANULA SERRATA,22.55555556000,49.08888889000
620499,CAMPANULA SERRATA,22.44583333000,49.10333333000
620500,CAMPANULA SERRATA,22.44583333000,49.10333333000
620501,CAMPANULA SERRATA,22.44583333000,49.10333333000
620508,CAMPANULA SERRATA,22.55138889000,49.09027778000
620509,CAMPANULA SERRATA,22.55138889000,49.09027778000
620510,CAMPANULA SERRATA,22.55138889000,49.09027778000
620539,CAMPANULA SERRATA,22.53055556000,49.09444444000
620554,CAMPANULA SERRATA,22.53055556000,49.07916667000
620555,CAMPANULA SERRATA,22.53055556000,49.07916667000
620956,CAMPANULA SERRATA,19.19305556000,48.98361111000
620965,CAMPANULA SERRATA,19.19222222000,48.98333333000
620966,CAMPANULA SERRATA,19.19250000000,48.98361111000
620967,CAMPANULA SERRATA,19.21000000000,48.99000000000
620968,CAMPANULA SERRATA,19.63194444000,49.01916667000
620970,CAMPANULA SERRATA,19.34833333000,49.14527778000
620971,CAMPANULA SERRATA,18.95777778000,49.17222222000
620973,CAMPANULA SERRATA,18.95944444000,49.17277778000
620979,CAMPANULA SERRATA,19.62305556000,48.99416667000
624984,CAMPANULA SERRATA,19.07222222000,49.24138889000
624997,CAMPANULA SERRATA,19.01361111000,49.23583333000
625014,CAMPANULA SERRATA,19.03166667000,49.23416667000
625015,CAMPANULA SERRATA,19.01833333000,49.22916667000
625016,CAMPANULA SERRATA,19.01611111000,49.22888889000
625017,CAMPANULA SERRATA,19.01666667000,49.22916667000
625018,CAMPANULA SERRATA,19.02222222000,49.22944444000
625019,CAMPANULA SERRATA,19.02444444000,49.22833333000
625024,CAMPANULA SERRATA,19.05250000000,49.21972222000
625025,CAMPANULA SERRATA,19.05250000000,49.21972222000
625500,CAMPANULA SERRATA,19.08361111000,48.87611111000
625501,CAMPANULA SERRATA,18.84222222000,49.13166667000
625509,CAMPANULA SERRATA,19.04750000000,48.88750000000
625510,CAMPANULA SERRATA,19.10972222000,48.89916667000
625511,CAMPANULA SERRATA,19.07083333000,48.91916667000
625512,CAMPANULA SERRATA,19.10500000000,48.89944444000
625513,CAMPANULA SERRATA,19.04944444000,48.88638889000
625514,CAMPANULA SERRATA,19.08166667000,48.91083333000
625515,CAMPANULA SERRATA,19.05416667000,48.86611111000
625517,CAMPANULA SERRATA,19.11055556000,48.89805556000
625518,CAMPANULA SERRATA,18.84222222000,49.13166667000
625520,CAMPANULA SERRATA,19.08000000000,48.90250000000
625521,CAMPANULA SERRATA,19.07666667000,48.90305556000
625523,CAMPANULA SERRATA,19.02611111000,48.88444444000
