longitude,latitude,genus
7.52362,44.10079,Elophos
7.50786,44.06958,Elophos
7.51231,44.06999,Elophos
7.353889,44.25583,Elophos
6.81,44.3067,Elophos
6.74333,44.2833,Elophos
7.397222,44.28333,Ematurga
7.274806,44.16203,Ematurga
7.2375,44.13756,Ematurga
7.5098,44.0713,Ematurga
7.39778,44.2836,Emmelia
7.272,44.207,Emmelina
7.4536,44.1758,Emmelina
7.4303,44.2144,Emmelina
7.4428,44.2161,Emmelina
7.39742,44.28416,Emmelina
7.3956,44.2825,Emmetia
7.42611,44.22015,Enargia
7.272,44.207,Enarmonia
7.3742,44.1828,Endothenia
7.4303,44.2144,Endothenia
7.2122,44.1933,Endothenia
7.4953,44.1753,Endothenia
7.39778,44.2836,Endothenia
7.39742,44.28416,Endothenia
7.39742,44.28416,Endotricha
7.43884,44.20383,Endotricha
7.56292,43.98135,Endotricha
7.351666,44.25694,Endotricha
7.32,44.24,Endotricha
7.3825,44.24805,Endotricha
7.351944,44.25361,Endotricha
7.42611,44.22015,Endotricha
7.272,44.207,Endotricha
7.3742,44.1828,Endotricha
7.4303,44.2144,Endotricha
7.321389,44.24306,Endotricha
7.383333,44.24972,Endotricha
7.565778,44.057,Endotricha
7.56,43.98222,Endotricha
7.396361,44.28264,Endotricha
7.56056,43.9825,Endotricha
7.272,44.207,Endrosis
7.52362,44.10079,Entephria
6.7481,44.28024,Entephria
7.39778,44.2836,Entephria
6.81,44.3067,Entephria
7.527472,44.10994,Entephria
7.553611,44.06222,Entephria
7.531389,44.08805,Entephria
7.39778,44.2836,Enterpia
7.3956,44.2825,Epagoge
7.2708,44.2497,Epagoge
7.2469,44.2475,Epagoge
7.4103,44.1492,Epagoge
7.4303,44.2144,Epagoge
7.56,43.98222,Epagoge
7.45,44.28333,Epagoge
7.39778,44.2836,Epagoge
7.56056,43.9825,Epagoge
7.4428,44.2161,Epascestria
7.39778,44.2836,Epermenia
7.2469,44.2475,Epermenia
7.2183,44.1911,Epermenia
7.2722,44.1628,Epermenia
7.4428,44.2161,Epermenia
7.3742,44.1828,Epermenia
7.375,44.1481,Epermenia
7.4136,44.1636,Epermenia
7.4308,44.1414,Epermenia
7.4456,44.1931,Epermenia
7.4953,44.1753,Epermenia
7.3956,44.2825,Epermenia
7.5064,44.1633,Epermenia
7.2667,44.1803,Epermenia
7.4103,44.1492,Epermenia
7.4303,44.2144,Epermenia
7.4514,44.1847,Epermenia
7.512778,44.06944,Epermenia
7.321389,44.24306,Epermenia
7.39742,44.28416,Epermenia
7.3956,44.2825,Ephestia
7.4303,44.2144,Ephestia
7.4428,44.2161,Ephestia
7.56,43.98222,Ephestia
7.39778,44.2836,Ephestia
7.56056,43.9825,Ephestia
7.39742,44.28416,Ephestia
7.321389,44.24306,Ephysteris
7.56056,43.9825,Ephysteris
7.272,44.207,Epiblema
7.4792,44.1892,Epiblema
7.4953,44.1753,Epiblema
7.3167,44.1772,Epiblema
7.3367,44.1725,Epiblema
7.3228,44.1856,Epiblema
7.4022,44.2794,Epiblema
7.4303,44.2144,Epiblema
7.4828,44.2003,Epiblema
7.4931,44.195,Epiblema
7.3956,44.2825,Epiblema
7.3742,44.1828,Epiblema
7.4428,44.2161,Epiblema
7.4536,44.1758,Epiblema
7.321389,44.24306,Epiblema
7.383333,44.24972,Epiblema
7.56,43.98222,Epiblema
7.52327,44.0944,Epiblema
7.55756,43.98286,Epicallia
7.57753,43.97625,Epicallia
7.39742,44.28416,Epilecta
7.34797,44.03444,Epilobophora
7.56056,43.9825,Epilobophora
7.39778,44.2836,Epilobophora
6.74333,44.2833,Epilobophora
7.39758,44.28448,Epilobophora
7.50994,43.99916,Epilobophora
7.39742,44.28416,Epilobophora
7.56,43.98222,Epilobophora
7.56292,43.98135,Epimecia
7.56056,43.9825,Epimecia
7.56,43.98222,Epimecia
7.56056,43.9825,Epinotia
7.425,44.2128,Epinotia
7.3742,44.1828,Epinotia
7.2667,44.1803,Epinotia
7.3956,44.2825,Epinotia
7.272,44.207,Epinotia
7.3367,44.1725,Epinotia
7.4303,44.2144,Epinotia
7.4428,44.2161,Epinotia
7.2708,44.2497,Epinotia
7.4536,44.1758,Epinotia
7.4953,44.1753,Epinotia
7.4575,44.2114,Epinotia
7.4828,44.2003,Epinotia
7.4792,44.1892,Epinotia
7.4931,44.195,Epinotia
7.5025,44.1622,Epinotia
7.2122,44.1933,Epinotia
7.3228,44.1856,Epinotia
7.4514,44.1847,Epinotia
7.3722,44.6519,Epinotia
7.512778,44.06944,Epinotia
7.624166,44.15508,Epinotia
7.383333,44.24972,Epinotia
7.39778,44.2836,Epinotia
7.27139,44.1958,Epinotia
7.52362,44.10079,Epipsilia
6.7481,44.28024,Epipsilia
7.5675,44.0558,Epipsilia
7.45,44.28333,Epipsilia
7.52362,44.10079,Epirrhoe
7.39742,44.28416,Epirrhoe
7.334445,44.23528,Epirrhoe
7.42611,44.22015,Epirrhoe
7.57083,44.15083,Epirrhoe
7.565,44.14244,Epirrhoe
7.34797,44.03444,Epirrhoe
7.2375,44.13756,Epirrhoe
6.89825,44.31786,Epirrhoe
7.56056,43.9825,Epirrhoe
7.39778,44.2836,Epirrhoe
7.36111,44.1919,Epirrhoe
6.84944,44.2772,Epirrhoe
6.74333,44.2833,Epirrhoe
7.39758,44.28448,Epirrhoe
7.50994,43.99916,Epirrhoe
7.5098,44.0713,Epirrhoe
7.52327,44.0944,Epirrhoe
7.27139,44.1958,Epirrhoe
7.527472,44.10994,Epirrhoe
7.45,44.28333,Epirrhoe
7.553611,44.06222,Epirrhoe
7.512778,44.06917,Epirrhoe
7.39778,44.2836,Epirrita
7.3956,44.2825,Epischnia
7.272,44.207,Epischnia
7.3742,44.1828,Epischnia
7.39778,44.2836,Epischnia
7.39742,44.28416,Epischnia
7.39778,44.2836,Episcythrastis
7.26867,44.20388,Erebia
7.339631,44.1731,Erebia
7.26902,44.17303,Erebia
7.43974,44.204,Erebia
6.79556,44.3203,Erebia
6.74333,44.2833,Erebia
7.2482,44.20334,Erebia
7.242799,44.20267,Erebia
7.22715,44.19754,Erebia
7.221672,44.18947,Erebia
7.280209,44.21568,Erebia
7.24,44.20092,Erebia
7.240247,44.20227,Erebia
7.624166,44.15508,Erebia
7.26949,44.18464,Erebia
7.2693,44.1666,Erebia
7.5098,44.0713,Erebia
7.39778,44.2836,Eremodrina
6.84944,44.2772,Eremodrina
6.74333,44.2833,Eremodrina
7.56056,43.9825,Eremodrina
7.39742,44.28416,Eremodrina
7.4828,44.2003,Eriopsela
7.387222,44.24722,Erynnis
7.350833,44.25639,Erynnis
7.396222,44.28182,Erynnis
7.39705,44.28134,Erynnis
7.5098,44.0713,Erynnis
7.4303,44.2144,Eteobalea
7.4931,44.195,Eteobalea
7.4828,44.2003,Eteobalea
7.56,43.98222,Eteobalea
7.335,44.25,Ethmia
7.3956,44.2825,Ethmia
7.56,43.98222,Ethmia
7.39778,44.2836,Ethmia
7.56056,43.9825,Etiella
7.39778,44.2836,Etiella
7.3956,44.2825,Etiella
7.272,44.207,Etiella
7.56,43.98222,Etiella
7.39758,44.28448,Etiella
7.39742,44.28416,Eublemma
7.56292,43.98135,Eublemma
7.350833,44.25639,Eublemma
7.383611,44.24805,Eublemma
7.34797,44.03444,Eublemma
7.39778,44.2836,Eublemma
7.397167,44.28614,Eublemma
7.396722,44.28217,Eublemma
7.56,43.98222,Eublemma
7.3956,44.2825,Eucalybites
7.425,44.2128,Eucalybites
7.3742,44.1828,Eucalybites
7.3228,44.1856,Eucalybites
7.375,44.1481,Eucalybites
7.4303,44.2144,Eucalybites
7.4428,44.2161,Eucalybites
7.4536,44.1758,Eucalybites
6.81,44.3067,Euchalcia
6.74333,44.2833,Euchalcia
7.27139,44.1958,Euchalcia
7.4925,44.195,Euchalcia
7.396222,44.28182,Euchloe
7.26949,44.18464,Euchloe
7.56056,43.9825,Euchrognophos
7.39778,44.2836,Euchrognophos
7.39742,44.28416,Euchrognophos
7.56056,43.9825,Euchromius
7.32,44.24,Euclidia
7.395916,44.28364,Euclidia
7.3825,44.24805,Euclidia
7.383611,44.24805,Euclidia
7.333889,44.24861,Euclidia
7.565,44.14244,Euclidia
7.55183,44.11994,Euclidia
7.2333,44.1986,Eucosma
7.3228,44.1856,Eucosma
7.4428,44.2161,Eucosma
7.4953,44.1753,Eucosma
7.2122,44.1933,Eucosma
7.5025,44.1622,Eucosma
7.3956,44.2825,Eucosma
7.4303,44.2144,Eucosma
7.4575,44.2114,Eucosma
7.4792,44.1892,Eucosma
7.272,44.207,Eucosma
7.2722,44.1628,Eucosma
7.4536,44.1758,Eucosma
7.383333,44.24972,Eucosma
7.56,43.98222,Eucosma
7.39778,44.2836,Eucosma
7.52327,44.0944,Eucosma
7.27139,44.1958,Eucosma
7.39742,44.28416,Eucosma
7.56292,43.98135,Eucrostes
7.4828,44.2003,Eudarcia
7.39742,44.28416,Eudarcia
7.2708,44.2497,Eudemis
7.56,43.98222,Eudemis
7.39742,44.28416,Eudonia
7.26919,44.16927,Eudonia
7.56056,43.9825,Eudonia
7.39778,44.2836,Eudonia
6.74333,44.2833,Eudonia
7.2469,44.2475,Eudonia
7.272,44.207,Eudonia
7.2333,44.1986,Eudonia
7.2122,44.1933,Eudonia
7.2667,44.1803,Eudonia
7.2722,44.1628,Eudonia
7.2842,44.1625,Eudonia
7.2819,44.3261,Eudonia
7.3367,44.1725,Eudonia
7.3228,44.1856,Eudonia
7.375,44.1481,Eudonia
7.3167,44.1772,Eudonia
7.4575,44.2114,Eudonia
7.4953,44.1753,Eudonia
7.5064,44.1633,Eudonia
7.5025,44.1622,Eudonia
7.3956,44.2825,Eudonia
7.4303,44.2144,Eudonia
7.4428,44.2161,Eudonia
7.624166,44.15508,Eudonia
7.45,44.28333,Eudonia
7.3335,44.1622,Eudonia
7.521389,44.10222,Eudonia
7.512778,44.06944,Eudonia
7.321389,44.24306,Eudonia
7.383333,44.24972,Eudonia
7.565778,44.057,Eudonia
7.527472,44.10994,Eudonia
7.42611,44.22015,Eugnorisma
7.56056,43.9825,Eugnorisma
7.43884,44.20383,Eulamprotes
7.50786,44.06958,Eulamprotes
7.3956,44.2825,Eulamprotes
7.4303,44.2144,Eulamprotes
7.2183,44.1911,Eulamprotes
7.2819,44.3261,Eulamprotes
7.375,44.1481,Eulamprotes
7.4103,44.1492,Eulamprotes
7.4428,44.2161,Eulamprotes
7.4828,44.2003,Eulamprotes
7.2667,44.1803,Eulamprotes
7.2722,44.1628,Eulamprotes
7.3742,44.1828,Eulamprotes
7.3228,44.1856,Eulamprotes
7.4575,44.2114,Eulamprotes
7.4514,44.1847,Eulamprotes
7.4953,44.1753,Eulamprotes
7.4931,44.195,Eulamprotes
7.45,44.28333,Eulamprotes
7.521389,44.10222,Eulamprotes
7.321389,44.24306,Eulamprotes
7.383333,44.24972,Eulamprotes
7.52327,44.0944,Eulamprotes
7.527472,44.10994,Eulamprotes
7.272,44.207,Euleioptilus
7.3228,44.1856,Euleioptilus
7.4428,44.2161,Euleioptilus
7.4514,44.1847,Euleioptilus
7.4953,44.1753,Euleioptilus
7.2667,44.1803,Eulia
7.27139,44.1958,Eulia
7.52362,44.10079,Eulithis
7.33351,44.1622,Eulithis
7.26919,44.16927,Eulithis
6.7481,44.28024,Eulithis
7.42611,44.22015,Eulithis
7.475,44.11306,Eulithis
7.530278,44.08583,Eulithis
7.531389,44.08805,Eulithis
7.512778,44.06917,Eulithis
7.56056,43.9825,Eumasia
7.280209,44.21568,Eumedonia
7.2482,44.20334,Eumedonia
7.22715,44.19754,Eumedonia
7.221672,44.18947,Eumedonia
7.240247,44.20227,Eumedonia
7.2693,44.1666,Eumedonia
7.52362,44.10079,Euphyia
7.39742,44.28416,Euphyia
7.43884,44.20383,Euphyia
6.7481,44.28024,Euphyia
7.51231,44.06999,Euphyia
7.42611,44.22015,Euphyia
7.57083,44.15083,Euphyia
7.565,44.14244,Euphyia
7.39778,44.2836,Euphyia
7.36111,44.1919,Euphyia
7.34472,44.1817,Euphyia
6.84944,44.2772,Euphyia
6.74333,44.2833,Euphyia
7.45,44.28333,Euphyia
7.52327,44.0944,Euphyia
7.27139,44.1958,Euphyia
7.527472,44.10994,Euphyia
7.553611,44.06222,Euphyia
7.531389,44.08805,Euphyia
7.52362,44.10079,Eupithecia
7.39742,44.28416,Eupithecia
7.43884,44.20383,Eupithecia
7.33351,44.1622,Eupithecia
7.26919,44.16927,Eupithecia
6.7481,44.28024,Eupithecia
7.50786,44.06958,Eupithecia
7.51231,44.06999,Eupithecia
7.56292,43.98135,Eupithecia
7.395916,44.28364,Eupithecia
7.42611,44.22015,Eupithecia
7.34797,44.03444,Eupithecia
7.56056,43.9825,Eupithecia
7.5675,44.0558,Eupithecia
7.39778,44.2836,Eupithecia
7.34472,44.1817,Eupithecia
6.84944,44.2772,Eupithecia
6.81,44.3067,Eupithecia
6.74333,44.2833,Eupithecia
7.383333,44.28333,Eupithecia
7.45,44.28333,Eupithecia
7.521389,44.10222,Eupithecia
7.39758,44.28448,Eupithecia
7.5098,44.0713,Eupithecia
7.396833,44.28178,Eupithecia
7.52327,44.0944,Eupithecia
7.27139,44.1958,Eupithecia
7.321389,44.24306,Eupithecia
7.56,43.98222,Eupithecia
7.527472,44.10994,Eupithecia
7.553611,44.06222,Eupithecia
7.512778,44.06917,Eupithecia
7.43884,44.20383,Euplagia
7.32193,44.24349,Euplagia
7.56292,43.98135,Euplagia
7.350833,44.25639,Euplagia
7.347778,44.25278,Euplagia
7.32,44.24,Euplagia
7.395916,44.28364,Euplagia
7.333333,44.24833,Euplagia
7.339631,44.1731,Euplagia
7.389861,44.23299,Euplagia
7.553611,44.06222,Euplagia
7.3956,44.2825,Eupoecilia
7.2667,44.1803,Eupoecilia
7.3722,44.6519,Eupoecilia
7.4575,44.2114,Eupoecilia
7.4536,44.1758,Eupoecilia
7.4828,44.2003,Eupoecilia
7.4792,44.1892,Eupoecilia
7.39778,44.2836,Eupsilia
7.48972,44.195,Eupsilia
7.3956,44.2825,Eurhodope
7.4428,44.2161,Eurhodope
7.56,43.98222,Eurodachtha
7.56056,43.9825,Eurodachtha
7.50786,44.06958,Eurois
6.84944,44.2772,Eurois
6.74333,44.2833,Eurois
7.4303,44.2144,Eurrhypara
7.2488,44.2024,Eurrhypis
7.4953,44.1753,Eurrhypis
7.5025,44.1622,Eurrhypis
7.4792,44.1892,Eurrhypis
7.5098,44.0713,Eurrhypis
7.527472,44.10994,Eurrhypis
7.321389,44.24306,Euspilapteryx
7.39778,44.2836,Euspilapteryx
7.546604,43.98192,Euspilapteryx
7.550349,44.06542,Euspilapteryx
7.397768,44.28312,Euspilapteryx
7.55756,43.98286,Eutelia
7.56056,43.9825,Eutelia
7.39778,44.2836,Eutelia
7.39758,44.28448,Eutelia
7.39742,44.28416,Eutelia
7.52362,44.10079,Euxoa
7.33351,44.1622,Euxoa
6.7481,44.28024,Euxoa
7.56056,43.9825,Euxoa
7.5675,44.0558,Euxoa
7.39778,44.2836,Euxoa
6.84944,44.2772,Euxoa
6.74333,44.2833,Euxoa
7.521389,44.10222,Euxoa
7.45,44.28333,Euxoa
7.531389,44.08805,Euxoa
7.4925,44.195,Euxoa
7.3956,44.2825,Euzophera
7.4303,44.2144,Euzophera
7.321389,44.24306,Euzophera
7.383333,44.24972,Euzophera
7.56056,43.9825,Euzophera
7.527472,44.10994,Euzophera
7.39742,44.28416,Euzophera
7.56,43.98222,Euzophera
7.43884,44.20383,Evergestis
7.395916,44.28364,Evergestis
7.351666,44.25694,Evergestis
7.396222,44.28182,Evergestis
7.42611,44.22015,Evergestis
6.74333,44.2833,Evergestis
7.272,44.207,Evergestis
7.375,44.1481,Evergestis
7.2349,44.1542,Evergestis
7.2333,44.1986,Evergestis
7.3228,44.1856,Evergestis
7.3167,44.1772,Evergestis
7.4428,44.2161,Evergestis
7.4303,44.2144,Evergestis
7.4931,44.195,Evergestis
7.383333,44.24972,Evergestis
7.321389,44.24306,Evergestis
7.521389,44.10222,Evergestis
7.39758,44.28448,Evergestis
7.3975,44.2844,Evergestis
7.398833,44.28156,Evergestis
7.39778,44.2836,Evergestis
7.27139,44.1958,Evergestis
7.45,44.28333,Evergestis
7.39742,44.28416,Evergestis
7.56056,43.9825,Exoteleia
7.4303,44.2144,Exoteleia
7.39778,44.2836,Exoteleia
7.56,43.98222,Exoteleia
7.39742,44.28416,Exoteleia
7.375,44.1481,Falseuncaria
7.3631,44.1483,Falseuncaria
7.4103,44.1492,Falseuncaria
7.4303,44.2144,Falseuncaria
7.4428,44.2161,Falseuncaria
7.4828,44.2003,Falseuncaria
7.4931,44.195,Falseuncaria
7.4953,44.1753,Falseuncaria
7.39778,44.2836,Falseuncaria
7.52327,44.0944,Falseuncaria
7.527472,44.10994,Falseuncaria
7.272,44.207,Fermocelina
7.39742,44.28416,Filatima
7.272,44.207,Fulvoclysia
7.3228,44.1856,Fulvoclysia
7.3903,44.1853,Fulvoclysia
7.4103,44.1492,Fulvoclysia
7.4953,44.1753,Fulvoclysia
7.42611,44.22015,Furcula
7.39778,44.2836,Furcula
7.36111,44.1919,Furcula
7.52362,44.10079,Gandaritis
7.51231,44.06999,Gandaritis
6.84944,44.2772,Gandaritis
7.39742,44.28416,Gandaritis
7.512778,44.06917,Gandaritis
7.272,44.207,Geina
7.3722,44.6519,Geina
7.375,44.1481,Geina
7.4103,44.1492,Geina
7.4575,44.2114,Geina
7.4428,44.2161,Geina
7.4303,44.2144,Gelechia
7.45,44.28333,Gelechia
7.39778,44.2836,Gelechia
7.272,44.207,Gladiovalva
7.521389,44.10222,Gladiovalva
7.56056,43.9825,Glaucopsyche
7.39778,44.2836,Glossodice
7.39742,44.28416,Glossodice
7.34472,44.1817,Glyphipterix
7.39778,44.2836,Glyphipterix
7.3722,44.6519,Glyphipterix
7.4103,44.1492,Glyphipterix
7.4953,44.1753,Glyphipterix
7.5025,44.1622,Glyphipterix
7.3167,44.1772,Glyphipterix
7.2122,44.1933,Glyphipterix
7.375,44.1481,Glyphipterix
7.4514,44.1847,Glyphipterix
7.3956,44.2825,Glyphipterix
7.3742,44.1828,Glyphipterix
7.4428,44.2161,Glyphipterix
7.4536,44.1758,Glyphipterix
7.3228,44.1856,Glyphipterix
7.4828,44.2003,Glyphipterix
7.321389,44.24306,Glyphipterix
7.527472,44.10994,Glyphipterix
7.550528,44.1455,Glyphipterix
7.3956,44.2825,Glyptoteles
7.39778,44.2836,Glyptoteles
7.52362,44.10079,Gnophos
6.7481,44.28024,Gnophos
7.50786,44.06958,Gnophos
7.32,44.24,Gnophos
7.351944,44.25361,Gnophos
7.42611,44.22015,Gnophos
6.84944,44.2772,Gnophos
6.81,44.3067,Gnophos
6.74333,44.2833,Gnophos
7.521389,44.10222,Gnophos
7.45,44.28333,Gnophos
7.397167,44.28614,Gnophos
7.553611,44.06222,Gnophos
7.531389,44.08805,Gnophos
7.512778,44.06917,Gnophos
7.56056,43.9825,Goidanichiana
7.56,43.98222,Goidanichiana
7.395916,44.28364,Gonepteryx
7.56056,43.9825,Gonepteryx
7.280209,44.21568,Gonepteryx
7.2482,44.20334,Gonepteryx
7.242799,44.20267,Gonepteryx
7.22715,44.19754,Gonepteryx
7.240247,44.20227,Gonepteryx
7.24,44.20092,Gonepteryx
7.39705,44.28134,Gonepteryx
7.396222,44.28414,Gonepteryx
7.5675,44.0558,Gonepteryx
7.40012,44.26758,Gonepteryx
7.400007,44.26757,Gonepteryx
7.527472,44.10994,Gonodontis
7.39742,44.28416,Gracillaria
7.3956,44.2825,Gracillaria
7.2697,44.2044,Gracillaria
7.3742,44.1828,Gracillaria
7.3228,44.1856,Gracillaria
7.4303,44.2144,Gracillaria
7.4428,44.2161,Gracillaria
7.446252,44.19289,Gracillaria
7.56,43.98222,Grapholita
7.39778,44.2836,Griposia
7.43884,44.20383,Gymnoscelis
7.50786,44.06958,Gymnoscelis
7.56292,43.98135,Gymnoscelis
7.42611,44.22015,Gymnoscelis
7.56056,43.9825,Gymnoscelis
7.39778,44.2836,Gymnoscelis
7.553611,44.06222,Gymnoscelis
7.39778,44.2836,Gypsonoma
7.3956,44.2825,Gypsonoma
7.3742,44.1828,Gypsonoma
7.4303,44.2144,Gypsonoma
7.4536,44.1758,Gypsonoma
7.4828,44.2003,Gypsonoma
7.4792,44.1892,Gypsonoma
7.2708,44.2497,Gypsonoma
7.39778,44.2836,Habrosyne
7.57083,44.15083,Hada
7.565,44.14244,Hada
7.34797,44.03444,Hada
6.89825,44.31786,Hada
6.82197,44.29433,Hada
7.39778,44.2836,Hada
7.36111,44.1919,Hada
7.34472,44.1817,Hada
6.84944,44.2772,Hada
6.81,44.3067,Hada
6.74333,44.2833,Hada
7.52327,44.0944,Hada
7.57083,44.15083,Hadena
7.565,44.14244,Hadena
7.2375,44.13756,Hadena
6.89825,44.31786,Hadena
7.39778,44.2836,Hadena
7.36111,44.1919,Hadena
7.34472,44.1817,Hadena
6.84944,44.2772,Hadena
6.81,44.3067,Hadena
6.74333,44.2833,Hadena
7.39758,44.28448,Hadena
7.56056,43.9825,Hadena
7.52327,44.0944,Hadena
7.5675,44.0558,Hadena
7.27139,44.1958,Hadena
7.39742,44.28416,Hadena
7.56,43.98222,Hadena
7.57083,44.15083,Hadula
7.565,44.14244,Hadula
7.34797,44.03444,Hadula
6.82197,44.29433,Hadula
7.39778,44.2836,Hadula
6.74333,44.2833,Hadula
7.52327,44.0944,Hadula
7.56,43.98222,Hadula
7.45,44.28333,Hadula
7.34472,44.1817,Hamearis
7.280209,44.21568,Hamearis
7.5098,44.0713,Hamearis
7.55183,44.11994,Hamearis
7.56056,43.9825,Haplochrois
7.3742,44.1828,Haplotinea
7.4303,44.2144,Haplotinea
7.56292,43.98135,Harpella
7.272,44.207,Harpella
7.56292,43.98135,Harpyia
7.56056,43.9825,Harpyia
7.57083,44.15083,Hecatera
6.74333,44.2833,Hecatera
7.39778,44.2836,Hedya
7.4303,44.2144,Hedya
7.3956,44.2825,Hedya
7.4575,44.2114,Hedya
7.4303,44.2144,Heinemannia
7.4428,44.2161,Heinemannia
7.56056,43.9825,Helcystogramma
7.39778,44.2836,Helcystogramma
7.3956,44.2825,Helcystogramma
7.3742,44.1828,Helcystogramma
7.2708,44.2497,Helcystogramma
7.2469,44.2475,Helcystogramma
7.2722,44.1628,Helcystogramma
7.4303,44.2144,Helcystogramma
7.321389,44.24306,Helcystogramma
7.56,43.98222,Helcystogramma
7.39742,44.28416,Helcystogramma
7.33351,44.1622,Helicoverpa
7.26919,44.16927,Helicoverpa
7.56292,43.98135,Helicoverpa
7.57083,44.15083,Helicoverpa
7.56056,43.9825,Helicoverpa
7.39778,44.2836,Helicoverpa
6.84944,44.2772,Helicoverpa
7.4428,44.2161,Heliodines
7.4303,44.2144,Heliodines
7.39742,44.28416,Heliophobus
7.3956,44.2825,Heliothela
7.3228,44.1856,Heliothela
7.399167,44.28028,Heliothis
7.57083,44.15083,Heliothis
7.565,44.14244,Heliothis
7.34797,44.03444,Heliothis
7.56056,43.9825,Heliothis
7.36111,44.1919,Heliothis
7.39778,44.2836,Heliothis
6.84944,44.2772,Heliothis
6.74333,44.2833,Heliothis
7.399778,44.28231,Heliothis
7.398833,44.28156,Heliothis
7.272,44.207,Hellinsia
7.2333,44.1986,Hellinsia
7.2122,44.1933,Hellinsia
7.3228,44.1856,Hellinsia
7.52327,44.0944,Hellinsia
7.27139,44.1958,Hellinsia
7.527472,44.10994,Hellinsia
7.56056,43.9825,Hellula
7.3956,44.2825,Hellula
7.39778,44.2836,Hemistola
7.56056,43.9825,Hemistola
7.55756,43.98286,Hemithea
7.39778,44.2836,Hemithea
7.26867,44.20388,Hesperia
7.350833,44.25639,Hesperia
7.333889,44.24861,Hesperia
7.339631,44.1731,Hesperia
7.242799,44.20267,Hesperia
7.39742,44.28416,Heterophysa
7.39778,44.2836,Heterophysa
7.45,44.28333,Heterophysa
7.39705,44.28134,Hipparchia
7.475,44.11306,Hippotion
7.531389,44.08805,Hippotion
7.4303,44.2144,Hofmannophila
7.3956,44.2825,Homaloxestis
7.56,43.98222,Homaloxestis
7.56292,43.98135,Homoeosoma
7.3956,44.2825,Homoeosoma
7.383333,44.24972,Homoeosoma
7.56,43.98222,Homoeosoma
7.52362,44.10079,Hoplodrina
7.50786,44.06958,Hoplodrina
7.56292,43.98135,Hoplodrina
7.42611,44.22015,Hoplodrina
7.565,44.14244,Hoplodrina
7.55756,43.98286,Hoplodrina
7.57753,43.97625,Hoplodrina
7.34797,44.03444,Hoplodrina
7.56056,43.9825,Hoplodrina
7.39778,44.2836,Hoplodrina
6.84944,44.2772,Hoplodrina
6.74333,44.2833,Hoplodrina
7.39758,44.28448,Hoplodrina
7.39742,44.28416,Hoplodrina
7.553611,44.06222,Hoplodrina
7.384318,44.26757,Hoplodrina
7.39742,44.28416,Horisme
7.56292,43.98135,Horisme
7.34797,44.03444,Horisme
7.39778,44.2836,Horisme
7.56,43.98222,Horisme
7.527472,44.10994,Horisme
7.39778,44.2836,Hydrelia
7.39778,44.2836,Hydria
6.7481,44.28024,Hydriomena
7.51231,44.06999,Hydriomena
7.57083,44.15083,Hydriomena
7.27139,44.1958,Hydriomena
7.56,43.98222,Hydriomena
7.553611,44.06222,Hydriomena
7.475,44.11306,Hydriomena
7.530278,44.08583,Hydriomena
7.531389,44.08805,Hydriomena
7.512778,44.06917,Hydriomena
7.565,44.14244,Hylaea
7.56056,43.9825,Hylaea
7.39778,44.2836,Hylaea
6.7481,44.28024,Hyles
7.351666,44.25694,Hyles
7.353889,44.25583,Hyles
7.57083,44.15083,Hyles
7.565,44.14244,Hyles
6.89825,44.31786,Hyles
6.84944,44.2772,Hyles
6.81,44.3067,Hyles
6.74333,44.2833,Hyles
7.39778,44.2836,Hyles
7.56056,43.9825,Hyles
7.512778,44.06917,Hyles
7.553611,44.06222,Hyloicus
7.4022,44.2794,Hypatima
7.4303,44.2144,Hypatima
6.7481,44.28024,Hypena
7.57083,44.15083,Hypena
7.39778,44.2836,Hypena
7.36111,44.1919,Hypena
7.416667,44.28333,Hypena
7.50978,44.07126,Hypena
7.56,43.98222,Hypena
7.56056,43.9825,Hypercallia
7.39778,44.2836,Hypercallia
6.84944,44.2772,Hypercallia
7.4267,44.2453,Hypercallia
7.3228,44.1856,Hypercallia
7.4428,44.2161,Hypercallia
7.3722,44.6519,Hypercallia
7.4931,44.195,Hypercallia
7.321389,44.24306,Hyphantria
7.39778,44.2836,Hypochalcia
7.4303,44.2144,Hypochalcia
7.4428,44.2161,Hypochalcia
7.4828,44.2003,Hypochalcia
7.39742,44.28416,Hypochalcia
7.57753,43.97625,Hypomecis
7.34797,44.03444,Hypomecis
7.56056,43.9825,Hypomecis
7.39778,44.2836,Hypomecis
7.56056,43.9825,Hypsopygia
7.4303,44.2144,Hypsopygia
7.4428,44.2161,Hysterophora
7.4931,44.195,Hysterophora
7.4953,44.1753,Hysterophora
7.52362,44.10079,Idaea
7.39742,44.28416,Idaea
7.43884,44.20383,Idaea
7.56292,43.98135,Idaea
7.350833,44.25639,Idaea
7.351944,44.25361,Idaea
7.365833,44.25583,Idaea
7.333889,44.24861,Idaea
7.247222,44.24722,Idaea
7.364167,44.255,Idaea
7.42611,44.22015,Idaea
7.26902,44.17303,Idaea
7.55756,43.98286,Idaea
7.57753,43.97625,Idaea
7.34797,44.03444,Idaea
6.89028,44.32022,Idaea
7.56056,43.9825,Idaea
7.39778,44.2836,Idaea
6.84944,44.2772,Idaea
7.383333,44.28333,Idaea
7.521389,44.10222,Idaea
7.624166,44.15508,Idaea
7.39758,44.28448,Idaea
7.50994,43.99916,Idaea
7.56,43.98222,Idaea
7.321389,44.24306,Idaea
7.527472,44.10994,Idaea
